order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
897bec88b385ac71b7a32e9d9097164a,26ba9c75a2c176cefb3311caae8af3bb,delivered,2018-06-05 08:03:03,2018-06-05 08:12:48,2018-06-06 17:29:00,2018-06-12 18:12:13,2018-07-11 00:00:00,1,952e73f7e8bee61569a32b35c19bc981,7ad32824caee82087b3e2e5f33b1bf32,2018-06-13 08:12:48,50.0,13.71,cama_mesa_banho,53.0,128.0,2.0,950.0,50.0,5.0,50.0,04821927835e6a040f8a83ba4d54d998,13219,jundiai,SP
3cbf16b8242e78d602909f15aaac29eb,1e0672cd29c269baa883be37f80b14b8,delivered,2018-06-03 20:09:21,2018-06-03 20:31:21,2018-06-04 14:17:00,2018-06-15 22:21:46,2018-07-11 00:00:00,1,72b253635b316f49e42e618d6e585ebc,fd386aa7bed2af3c7035c65506c9b4a3,2018-06-11 20:30:44,4.9,15.23,brinquedos,23.0,273.0,1.0,125.0,22.0,7.0,14.0,6d9ccbd8cc7ce34491c34c7ce5d03767,83060,sao jose dos pinhais,PR
888dc2fb617ecbaa3f82d5ba4294a0d6,5f4b73b35a63125b70b679de7f00e7ab,delivered,2018-03-11 16:07:49,2018-03-13 21:50:42,2018-03-19 22:06:33,2018-04-17 20:21:57,2018-04-05 00:00:00,1,83e68070fbf16ac859fc13285a5ba9ba,ef506c96320abeedfb894c34db06f478,2018-03-19 21:50:42,49.99,22.85,telefonia,53.0,602.0,2.0,150.0,19.0,4.0,20.0,36b9b2364f4efc183f4a159bcf568745,57038,maceio,AL
c5c9feca4af167e1f31c50e7732c24d1,0d75ef58179150916ba5ad00a97c6e91,delivered,2018-05-08 13:46:14,2018-05-08 14:15:30,2018-05-11 08:17:00,2018-05-16 13:07:41,2018-05-30 00:00:00,1,145028037adecb27b1a58cf9597676cc,c26a2be5b53b7db6b276280da212a779,2018-05-17 14:15:30,399.0,32.46,moveis_escritorio,37.0,1259.0,1.0,6650.0,23.0,19.0,29.0,889d22055f87a5ee884ea207622044b4,5036,sao paulo,SP
33f49de8c93f34764335c37dd65f63ad,deac618bef015ae93fd7f18244546243,delivered,2017-12-22 09:50:16,2017-12-22 11:54:32,2017-12-26 21:22:20,2018-01-13 18:09:51,2018-02-01 00:00:00,1,a4fdd00347db855f614a18bf51606df5,6d803cb79cc31c41c4c789a75933b3c7,2018-01-02 11:54:32,189.0,38.87,esporte_lazer,43.0,772.0,1.0,1300.0,30.0,30.0,35.0,6ff1ec5f67b563811cfc8cf329324b44,58416,campina grande,PB
fa962e76e50f3469ae2abfa54e6d5be0,aa80dff2d54c89d3bc5040a9dbe5108c,delivered,2018-07-22 13:07:02,2018-07-27 23:30:58,2018-07-24 14:38:00,2018-07-25 18:21:18,2018-07-31 00:00:00,1,6e7068f054aef49b1900247c5c1b752b,b4ffb71f0cb1b1c3d63fad021ecf93e1,2018-07-26 03:45:19,43.7,7.57,automotivo,57.0,1087.0,1.0,100.0,20.0,10.0,20.0,5b7724b62e5a4740a84759766904e425,8440,sao paulo,SP
3a05c5202070d944a10db60144ddf04b,78ee827873e4946a08fd80efaf75140d,delivered,2018-07-01 00:25:23,2018-07-01 00:48:31,2018-07-02 11:57:00,2018-07-06 17:51:58,2018-07-25 00:00:00,1,180fbb426ea5ab0708d43ad3f3839bb9,8b9d6eec4a7eb7d0f9d579ce0b38324d,2018-07-03 00:48:31,99.0,33.17,moveis_sala,45.0,843.0,3.0,7600.0,61.0,11.0,46.0,518614d35d240f297c3e88ae861f08e5,5410,sao paulo,SP
00f5fbdc777e8198c1ee008122e28ae3,2010587cb06df66a241fa29a40cdf9ab,delivered,2017-07-29 17:43:24,2017-07-29 17:55:23,2017-07-31 21:23:37,2017-08-10 09:44:00,2017-08-24 00:00:00,1,817e1c2d22418c36386406ccacfa53e8,624f4ece8da4aafb77699233d480f8ef,2017-08-03 17:55:23,189.0,32.07,moveis_decoracao,37.0,267.0,1.0,2750.0,50.0,50.0,16.0,78f1426483887323ca6f074d0e76f3b6,99525,santo antonio do planalto,RS
88c4fe503028fe735969053f5459584f,314437095633767efe53c366467776ca,delivered,2018-06-11 13:21:32,2018-06-11 13:39:01,2018-06-13 14:50:00,2018-06-14 21:08:43,2018-06-20 00:00:00,1,4525c06a9be3578a113250b8dec95353,138dbe45fc62f1e244378131a6801526,2018-06-15 13:32:24,76.9,7.4,utilidades_domesticas,56.0,306.0,1.0,4200.0,37.0,15.0,37.0,ebc0fc1783ee88196bedf209d7345771,7111,guarulhos,SP
a2648b8081fc5413a6e533ead30d6fb3,77e171fe757957d60d43bfb5fd0f027c,delivered,2018-06-22 11:25:14,2018-06-22 11:39:49,2018-06-25 14:24:00,2018-07-04 22:41:31,2018-07-31 00:00:00,1,7564c1759c04fc0a38f2aa84f7a370ee,6860153b69cc696d5dcfe1cdaaafcf62,2018-06-26 11:39:49,42.97,23.1,construcao_ferramentas_construcao,59.0,2432.0,3.0,1200.0,16.0,11.0,11.0,e1a14b59b2ec16c1658a8326a113b1f5,23530,rio de janeiro,RJ
bd80a1b56163c6fcce585462d490ab36,7ef2f20ace2fc981f95637413c5782f4,delivered,2018-07-20 14:35:51,2018-07-20 14:45:19,2018-07-27 07:45:00,2018-08-03 20:27:41,2018-08-14 00:00:00,2,2265e8aa066cc6c4528d4be900eb5b64,e819bcfade7b5d88a27325eb6cfd62c5,2018-07-26 14:45:19,17.9,15.23,moveis_decoracao,53.0,399.0,4.0,950.0,40.0,15.0,31.0,f70b29c275d50a814047d1db1fe0417c,90110,porto alegre,RS
5c54271ee917cae6f59c5609f8baa986,04dc51f7e58146766c01a8b361bbdc03,delivered,2017-10-22 23:12:53,2017-10-22 23:25:39,2017-10-24 18:58:51,2017-11-04 11:48:42,2017-11-16 00:00:00,1,7814c273ab16783d73a9863ebfa8b141,1025f0e2d44d7041d6cf58b6550e0bfa,2017-10-31 23:25:39,250.0,50.49,moveis_decoracao,51.0,756.0,1.0,12250.0,45.0,35.0,45.0,f90fca167e7e863643e506f4d2e1c71f,24355,niteroi,RJ
27ad3cde457631774a337c7d7bad4285,bc0f4c2538125d909fe157f49492cfd3,delivered,2018-05-11 20:07:49,2018-05-11 20:30:27,2018-05-16 15:14:00,2018-05-19 13:42:03,2018-05-23 00:00:00,1,aca221fdd447718a25717709baf4af51,4b9750c8ad28220fe6702d4ecb7c898f,2018-05-17 20:30:27,48.9,9.26,bebes,55.0,1630.0,1.0,550.0,20.0,13.0,13.0,a686195a3b62c95c691dceaf41c27980,4847,sao paulo,SP
fde6349f293c21ee47453726cc800c04,0ad55d83ed9336fc724bcfc6d801dab1,delivered,2018-04-17 10:23:06,2018-04-17 10:53:11,2018-04-17 21:49:34,2018-05-09 14:11:37,2018-05-15 00:00:00,1,905b384ac5667170689505bbf30f1d07,1900267e848ceeba8fa32d80c1a5f5a8,2018-04-23 10:53:11,80.0,19.53,cama_mesa_banho,53.0,504.0,1.0,1600.0,45.0,15.0,30.0,a13d86d7a321b684e3a240d45e74fa2a,39620,medina,MG
0191b6a5a70bcbc6cdd39427f216602e,3f62271cc144183c56e7db438c8cba08,delivered,2018-08-22 09:40:25,2018-08-22 09:55:20,2018-08-22 16:04:00,2018-08-27 18:17:38,2018-09-13 00:00:00,1,9c98b59719a74f32903537bc5c9262ce,acce39e832338debb07b02385cde5967,2018-08-24 09:55:20,139.9,27.96,papelaria,40.0,892.0,10.0,2850.0,32.0,52.0,19.0,56e1345d266f31c440bb8c809fcadd02,24711,sao goncalo,RJ
d10503eeef371049c26e11de7d6552dc,5429c758eacf141b7a8a16e40979c9f3,delivered,2018-07-11 16:05:35,2018-07-11 16:15:17,2018-07-12 13:58:00,2018-07-13 16:03:14,2018-07-20 00:00:00,1,634256dbcd184b3757ffd7632c9fe52a,42b729f859728f5079499127a9c2ef37,2018-07-13 16:15:17,24.9,7.43,beleza_saude,49.0,295.0,1.0,150.0,16.0,5.0,17.0,cfa0256f86108d8c0cdfa164b042d862,18130,sao roque,SP
f4bcc27cc1e629c8ea22ae96ab8751ae,6edcc0508ef06f1f73fd05cacd2a2b3c,delivered,2018-02-08 22:13:24,2018-02-08 22:28:20,2018-02-14 18:07:22,2018-03-29 00:54:28,2018-03-16 00:00:00,1,586328f570ac0b651d452f1227db4d1c,522620dcb18a6b31cd7bdf73665113a9,2018-02-15 22:28:20,79.0,42.58,relogios_presentes,47.0,434.0,1.0,119.0,17.0,10.0,13.0,493a3627a4e5690adfd3f3fe2619b9e6,62400,camocim,CE
42df280f365da3e4c16b7b59cedf7077,d7f3f624e97e6b8498210e38c1feb723,delivered,2017-12-08 11:12:12,2017-12-08 11:20:39,2017-12-08 19:09:27,2017-12-19 23:18:37,2018-01-08 00:00:00,1,cddac36c1809b09b2bb467a49c56ab1c,edb1ef5e36e0c8cd84eb3c9b003e486d,2017-12-14 11:20:39,97.65,15.43,beleza_saude,30.0,386.0,1.0,50.0,20.0,10.0,15.0,f9593d15ce4965037a9ac924dcb98f30,11930,pariquera-acu,SP
fefb38c13e2d02e92914fef106135dd2,f13d42ec2a36f840049982c60668cf33,delivered,2018-03-06 11:24:03,2018-03-06 11:35:30,2018-03-07 18:54:49,2018-03-14 20:03:57,2018-03-22 00:00:00,1,71a5f1c2a5fd9889ef26b5ac22aec9c6,537eb890efff034a88679788b647c564,2018-03-12 11:35:30,19.9,15.23,moveis_decoracao,60.0,500.0,3.0,100.0,16.0,3.0,11.0,cc09e0ad13cc00b5d90b72bd0e66db8b,2474,sao paulo,SP
740c1d67ed429d1c95538970675f2cdf,1107f83ca5093ef5dba7039d74fef65a,delivered,2017-11-28 13:47:30,2017-11-28 13:58:35,2017-12-01 19:32:57,2017-12-04 19:32:40,2017-12-15 00:00:00,1,154e7e31ebfa092203795c972e5804a6,cc419e0650a3c5ba77189a1882b7556a,2017-12-07 13:58:35,23.99,7.78,beleza_saude,48.0,575.0,1.0,100.0,20.0,15.0,15.0,4aac93e085cac4bac1f8a3080ca6db94,8081,sao paulo,SP
709b861e47ea50e8ac08c7717c84b02b,b7ec44e1fbe3f1c953d9ad8671536a4d,delivered,2017-05-24 11:11:57,2017-05-24 11:23:05,2017-05-24 14:48:01,2017-05-30 10:54:17,2017-06-13 00:00:00,1,9a3ca83ba9d170d692b42098fff5b7ae,0887a9f087bcd5d9f6642b52f897fc6c,2017-05-30 11:23:05,329.0,31.09,informatica_acessorios,56.0,2824.0,5.0,6700.0,50.0,50.0,30.0,c3aae651c39de425d7bda12a2cc00f75,13320,salto,SP
45b1b3b169e059058cccd3eed24aa5cd,6f8fabdb68a6ad9c7f5d49413e65f46d,delivered,2017-11-21 13:00:21,2017-11-23 02:33:58,2017-11-23 22:10:29,2017-11-30 02:21:32,2017-12-21 00:00:00,1,f71f42e2381752836563b70beb542f80,85d9eb9ddc5d00ca9336a2219c97bb13,2017-12-11 02:33:28,31.9,15.79,informatica_acessorios,34.0,1078.0,2.0,250.0,41.0,2.0,29.0,dd77997918b0718d20f610f97175a507,42703,lauro de freitas,BA
b4e47a448289bb284758470f606229c4,57856512eeb5d55a99c26b58906b291c,delivered,2018-05-28 15:54:55,2018-05-28 16:11:53,2018-05-29 13:45:00,2018-06-01 21:34:39,2018-06-20 00:00:00,1,743faa1bbabdf4abcbd2443fcc33fca9,3968920b9aa752ab98f7d5888c9252f2,2018-06-01 16:11:53,55.0,12.83,utilidades_domesticas,41.0,687.0,2.0,950.0,27.0,30.0,27.0,307257add0e91eebec2e24a70e665b1d,4545,sao paulo,SP
0778ca929f32b5357008bd57489a1272,2bf35c36ca33d1e7d63b882349cc4018,delivered,2017-08-22 16:50:10,2017-08-22 17:32:52,2017-08-24 12:20:38,2017-09-01 21:28:55,2017-09-15 00:00:00,1,4793826002e5bd292a4f0057c11f670b,4c8b8048e33af2bf94f2eb547746a916,2017-08-28 17:06:48,44.1,16.11,cama_mesa_banho,58.0,366.0,1.0,600.0,63.0,15.0,28.0,5b09c620db60411b0be6f1817c6cbe71,28930,arraial do cabo,RJ
0c5c644d05d605a6778e47d43a1185d2,568e5d6c0fe4a7913f4a40a09af904e6,delivered,2017-04-29 17:42:18,2017-04-29 17:50:13,2017-05-04 09:15:42,2017-05-16 09:34:48,2017-05-25 00:00:00,1,0db3775f48739f2e8dbaebeb631eb4ac,bb5bd94c8f59cc050072d2930c869cac,2017-05-05 17:50:13,349.9,17.21,moveis_decoracao,57.0,319.0,1.0,900.0,100.0,11.0,12.0,3d5a1ae3fd2ad64a913c89f749733291,20510,rio de janeiro,RJ
e0940e87c03215f63faf04c6d7675616,4d39f6e899ec7f2728b7493b8fabc2bf,delivered,2017-07-01 21:14:39,2017-07-01 21:25:12,2017-07-03 16:30:14,2017-07-26 18:14:29,2017-08-08 00:00:00,1,9da0bebb7f9168679e748abbfad05edd,d2374cbcbb3ca4ab1086534108cc3ab7,2017-07-19 21:25:12,28.9,16.11,cama_mesa_banho,50.0,147.0,1.0,450.0,40.0,4.0,30.0,231bc8f59c8ade5c0851bde1dac22bcd,28970,araruama,RJ
1d0e8770169496e47622b6cbc0d10bda,e3cfff24939005d30dd3a046848227d6,delivered,2017-02-22 14:08:00,2017-02-22 14:22:20,2017-02-23 15:14:01,2017-03-01 07:12:57,2017-03-21 00:00:00,1,3fc0f58c51fcd02161542e0320c4dbe7,82e0a475a88cc9595229d8029273f045,2017-02-26 14:08:00,99.8,9.69,moveis_decoracao,47.0,1722.0,1.0,900.0,53.0,8.0,11.0,c52565cf6f7e14ed8d1ac42b8c142518,2466,sao paulo,SP
43443d5fff4b94d98df1ad41af13d302,a4f79cbf59e901cebcf236354f947b64,delivered,2017-02-13 22:09:21,2017-02-13 22:23:02,2017-02-15 08:23:45,2017-03-03 06:48:46,2017-03-17 00:00:00,1,cabf8b8ae04dbb649a84f493660febbe,cca3071e3e9bb7d12640c9fbe2301306,2017-02-20 21:09:21,81.8,15.78,moveis_decoracao,54.0,553.0,1.0,1200.0,35.0,9.0,25.0,85f759383b36fc0ce9844aecac8b8117,25010,duque de caxias,RJ
d6d5256fd785237c4ace6b84392b2e28,6c623f1b4503c2dbf54682681e0052c8,delivered,2018-05-22 11:32:20,2018-05-22 11:54:04,2018-05-23 14:15:00,2018-06-05 22:14:34,2018-06-07 00:00:00,1,f08b29913c73e394bc8477b1e69f7762,ccf8813e5a7d6c84d865cd38bfc2b130,2018-05-25 11:54:04,102.0,9.85,moveis_decoracao,49.0,709.0,4.0,550.0,34.0,6.0,23.0,67228461aa3f91b2511b439d74ad353d,9619,sao bernardo do campo,SP
d3a49d9f4c7efe1107f8a4a8c140af05,203751359bf8dcaad88fffeb9cb61877,delivered,2017-07-18 17:03:34,2017-07-19 03:50:19,2017-07-20 15:27:40,2017-07-21 21:27:49,2017-08-01 00:00:00,1,d39421ec4cc2bf52e35f8bf00f1ec314,cc419e0650a3c5ba77189a1882b7556a,2017-07-26 03:50:19,49.99,8.72,beleza_saude,56.0,1534.0,1.0,1600.0,35.0,25.0,20.0,f516e20afed46b6dccb72646a553d5f0,11015,santos,SP
4adbb023fd0ab6d84373f8f2f20a9ef5,bc0136edef6ccb670bfbf9303b8678a5,delivered,2018-05-12 19:29:42,2018-05-12 19:56:36,2018-05-14 14:10:00,2018-05-19 19:03:32,2018-06-12 00:00:00,1,fb31d5d2acd4bf37057330c1a96af712,5d0363b33554b373851fc1622e4d5f3c,2018-05-17 19:56:36,50.9,53.63,automotivo,58.0,840.0,1.0,1750.0,45.0,20.0,45.0,1f25cb84d69fb0538ad7893e5e3cc34b,26173,belford roxo,RJ
598796ca1dffa87337f6d02b8d47bae0,37922a02f44c5b80004b14cb9a0becb7,delivered,2018-02-27 14:59:25,2018-02-28 15:20:34,2018-03-01 23:55:02,2018-03-16 19:08:32,2018-03-26 00:00:00,1,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2018-03-07 14:50:52,69.9,20.98,moveis_decoracao,44.0,903.0,6.0,2600.0,50.0,10.0,30.0,4d0bd25308e9d7d0a301223f3d814f85,79904,ponta pora,MS
baeda1a6ab86cb05572b31817ab4e413,dc545d1bf1d2ad26b5cc1c9eb612e6b7,delivered,2018-05-27 20:33:05,2018-05-29 03:14:38,2018-06-07 14:04:00,2018-06-19 11:58:29,2018-07-11 00:00:00,2,baf25ed4f8f70238cc87230379471454,128f9bfbe4c7d5185033914b1de3d39a,2018-06-06 03:14:38,9.9,18.23,beleza_saude,37.0,475.0,1.0,100.0,25.0,11.0,11.0,ef2b1180cc02342a99fffb702611249f,29255,marechal floriano,ES
5f517c344edea684043f8c69608b7f47,93e2b668f75cb137a4318ad4aad0a984,delivered,2018-02-16 07:39:47,2018-02-16 08:07:36,2018-02-20 00:42:32,2018-02-25 12:42:44,2018-03-13 00:00:00,2,dbb67791e405873b259e4656bf971246,00fc707aaaad2d31347cf883cd2dfe10,2018-02-28 07:07:36,79.0,12.68,informatica_acessorios,32.0,321.0,1.0,207.0,17.0,12.0,13.0,a277c3e4537edd93435ab61288810da8,4077,sao paulo,SP
1a597bd140cc8bacc4af88ba909da8d7,a205ba469f164f3a289aeef5e303f1fa,delivered,2018-01-05 00:29:14,2018-01-05 19:15:24,2018-01-09 16:20:03,2018-01-16 13:55:53,2018-02-06 00:00:00,1,4283c900275a984c6684fd9358cd20a3,903037660cf848a717166eb7a06d616e,2018-01-11 19:15:24,38.99,17.95,ferramentas_jardim,25.0,273.0,1.0,335.0,21.0,21.0,16.0,dfae1a0a06e39db89dc7cdb230b651fd,51270,recife,PE
cdc90cad1e7f9d43bfeef525c745ef33,321cb859fffb6249ba9537e12dd348ed,delivered,2017-11-25 12:44:35,2017-11-25 12:54:50,2017-11-28 22:55:38,2017-12-01 21:44:00,2017-12-18 00:00:00,2,9cfc534e612cd634ccf02aeb68583094,17e34d8224d27a541263c4c64b11a56b,2017-11-30 12:54:50,104.36,13.75,ferramentas_jardim,50.0,1194.0,4.0,1733.0,22.0,21.0,19.0,69773615cfc64f54d36fbe95621b2590,18213,itapetininga,SP
361b25aadc736b36d30d7ecb84117c31,1b2eee54eeb59382525787aeb6329bb5,delivered,2018-06-03 21:19:21,2018-06-03 21:30:10,2018-06-05 10:15:00,2018-06-23 11:26:41,2018-07-16 00:00:00,1,3fbc0ef745950c7932d5f2a446189725,06a2c3af7b3aee5d69171b0e14f0ee87,2018-06-11 21:30:10,66.99,27.53,beleza_saude,50.0,1257.0,1.0,350.0,19.0,12.0,13.0,19e3b626c754ed95344391cb6dcbb20b,24436,sao goncalo,RJ
f0b3b8301161711933b5fa04d6191a0e,fdcb84c0fa114d61fd1bebf7f5803f57,delivered,2018-03-10 16:32:36,2018-03-10 16:48:15,2018-03-12 23:22:05,2018-04-28 15:38:30,2018-04-02 00:00:00,1,0a4093a4af429dc0a9334300e5c13ae5,da8622b14eb17ae2831f4ac5b9dab84a,2018-03-15 16:48:15,29.9,18.23,beleza_saude,56.0,389.0,1.0,300.0,16.0,5.0,15.0,ae1b8d9867a735d3b27f78a04bf612cb,25630,petropolis,RJ
af49eb64bd96a66df6582e592168e004,f20dcd0331eea6744a767d5c9798b9df,delivered,2017-09-29 13:41:56,2017-09-30 11:28:11,2017-10-03 16:28:24,2017-10-16 19:32:25,2017-10-26 00:00:00,1,06fb87866499b0e65992b2d88aca8282,fa1c13f2614d7b5c4749cbc52fecda94,2017-10-05 11:28:11,899.0,22.05,relogios_presentes,49.0,666.0,2.0,700.0,17.0,13.0,13.0,ea86dd52dc334ddeb9c13130486878e4,36120,matias barbosa,MG
bfb51c4a799c319062db833fa3c5a157,f53404d33614c226871819898acb5ee5,delivered,2017-09-25 22:41:59,2017-09-25 22:56:16,2017-10-04 08:56:36,2017-10-11 19:06:24,2017-10-30 00:00:00,3,b532349fe46b38fbc7bb3914c1bdae07,1025f0e2d44d7041d6cf58b6550e0bfa,2017-10-02 22:56:16,38.4,16.11,moveis_decoracao,49.0,829.0,1.0,850.0,20.0,25.0,20.0,5ab9552cd6c3162201301a5bf90e5466,96190,dom feliciano,RS
8925656065cb0307d4fe7f5fa0fa9a01,bff05ba0b23f43e01bba65da2404ff94,delivered,2017-06-18 18:04:34,2017-06-18 18:15:10,2017-06-23 08:44:49,2017-07-06 15:23:01,2017-07-24 00:00:00,1,060e9872b582bceaa83d520807008f1b,02ecc2a19303f05e59ce133fd923fff7,2017-07-03 18:15:10,149.9,17.3,ferramentas_jardim,28.0,420.0,1.0,5500.0,29.0,29.0,39.0,a25a71d9d007954cbf43d3d79cd9f949,29090,vitoria,ES
d1ccdaa4ae7486e10616fe4956e7512f,79abc68702e3d0f4c1a2c717ebb8f08b,delivered,2017-10-08 22:32:49,2017-10-08 22:49:14,2017-10-09 15:52:01,2017-10-19 18:52:02,2017-11-17 00:00:00,1,9bf39940ea9c92c0036e06c6cd577cbd,218d46b86c1881d022bce9c68a7d4b15,2017-10-16 23:49:14,200.0,21.89,esporte_lazer,60.0,1457.0,1.0,2450.0,32.0,22.0,22.0,c3e2a2dc43446940b84168b34ad60f47,98280,panambi,RS
7072d06682bebe0a0e66c3ce1f30131f,dcef87318712d5f3564c827fe35a689e,delivered,2018-03-16 09:15:09,2018-03-17 02:55:31,2018-03-19 23:48:28,2018-03-24 13:58:26,2018-03-28 00:00:00,1,e0cf79767c5b016251fe139915c59a26,da8622b14eb17ae2831f4ac5b9dab84a,2018-03-22 02:55:31,29.9,7.71,beleza_saude,55.0,388.0,1.0,250.0,16.0,5.0,15.0,a123ecf1cca948ad11ba7e57cd7012db,6683,itapevi,SP
60456855835ba53877a944c0ae15357f,88ff09efad1b2b4b8df9b54487ebbdae,delivered,2017-08-17 15:40:04,2017-08-17 16:55:22,2017-08-18 19:23:36,2017-08-21 15:24:02,2017-08-30 00:00:00,1,12e3a68b273ba72f5b5d7bbf73bd16be,febab0275244b9a49a623f0bd613ca2f,2017-08-23 16:55:22,37.4,11.73,utilidades_domesticas,54.0,1627.0,1.0,6100.0,22.0,26.0,22.0,968eb2d1f935ee98a92ccb091c6225dc,2332,sao paulo,SP
c7e6c5f6d269f68287d1d2471d70bf9f,f6dfe79686df0085bcb676cffd06b3e4,delivered,2017-09-14 19:50:33,2017-09-14 20:06:09,2017-09-15 12:33:44,2017-09-22 20:49:39,2017-10-03 00:00:00,1,ff8b5a5f01bf21afd7d49b4688ca6d1f,25e6ffe976bd75618accfe16cefcbd0d,2017-09-20 20:06:09,50.0,15.1,brinquedos,36.0,422.0,1.0,300.0,20.0,2.0,20.0,b9963dcf49ab9c1b629ef7240bdbe9b2,36016,juiz de fora,MG
7e677096bfabeb8053d8383cfd3e2b14,ce24596c0ebb4ed78b513eabf4b92075,delivered,2017-11-24 09:23:56,2017-11-26 09:18:20,2017-11-30 21:26:55,2017-12-08 20:21:16,2017-12-18 00:00:00,1,905a4d693124aa4be9299d68ee7ebd91,3be634553519fb6536a03e1358e9fdc7,2017-11-30 09:18:20,39.99,19.84,utilidades_domesticas,51.0,434.0,1.0,2550.0,58.0,43.0,25.0,59237f35f735956826a829ea40afe14c,73062,brasilia,DF
8176ade636d355663673260d5f4faa54,519037976a519a9bc93c1072764e9d00,delivered,2017-05-19 08:20:59,2017-05-19 08:30:12,2017-05-19 09:46:07,2017-05-24 15:42:13,2017-06-08 00:00:00,1,29427de7f8a9ee983d9dbc51cec569b4,7a67c85e85bb2ce8582c35f2203ad736,2017-05-25 08:30:12,99.99,13.72,cool_stuff,54.0,995.0,1.0,4475.0,44.0,24.0,31.0,630a44887620765582169dff0bb112fe,14070,ribeirao preto,SP
aab7b04f45546e03e7c86b9e8f12368e,23549dc8454087a9e2266d05c5de7602,delivered,2018-02-22 23:12:56,2018-02-24 02:55:41,2018-03-15 01:08:32,2018-04-11 17:51:25,2018-03-22 00:00:00,2,fa05881d3eb7ffec2322b507ed3ccc6b,87142160b41353c4e5fca2360caf6f92,2018-03-01 02:55:41,19.9,31.02,utilidades_domesticas,60.0,291.0,5.0,225.0,31.0,13.0,28.0,6a9d8ebad6be7bdae3088a5416e7fe99,65077,sao luis,MA
7243abbcc141cf4109c70f6bfbd736ca,3a2d07de34135938e89b2cb6264df57e,delivered,2018-07-25 08:50:58,2018-07-25 09:04:28,2018-07-26 09:06:00,2018-07-27 21:42:35,2018-08-07 00:00:00,1,090621b8ea8b2c856067283a91b493e9,f46490624488d3ff7ce78613913a7711,2018-08-01 09:04:28,59.9,13.72,beleza_saude,60.0,1805.0,1.0,3600.0,25.0,25.0,25.0,4ac78fd8ee70982e8f64983c856edace,6018,osasco,SP
e167e5fec8b22247c94da22647f1d19c,1c60500fec405139b425e44a16d37a0a,delivered,2017-05-27 19:13:02,2017-05-27 19:22:11,2017-05-29 09:03:56,2017-06-19 19:42:42,2017-07-03 00:00:00,1,b3e16658e1e1fbe944594fd267c488d8,92eb0f42c21942b6552362b9b114707d,2017-06-01 19:22:11,8.5,21.15,telefonia,59.0,272.0,1.0,100.0,19.0,4.0,11.0,ba196b01634014ab8f69c7c3393d3c52,69043,manaus,AM
d46d30516947c87bbcb5d6ce98da510c,9f882879a6fa0b1de2906aac483883de,delivered,2017-09-09 19:56:19,2017-09-12 04:45:43,2017-09-13 19:39:37,2017-09-25 18:58:35,2017-10-05 00:00:00,1,b395922ca8e9ba82b2a81822968d0cf5,391fc6631aebcf3004804e51b40bcf1e,2017-09-18 04:45:43,24.75,11.04,moveis_decoracao,56.0,297.0,2.0,800.0,100.0,5.0,20.0,4279dc495a38ef8fb0ea0a9201c6ee30,90630,porto alegre,RS
41368be455ef238cbcee276dc859c1bb,fd2b46c709e963e3111374306ec28392,delivered,2017-04-05 19:29:13,2017-04-05 19:42:47,2017-04-07 12:43:54,2017-04-12 15:44:07,2017-05-12 00:00:00,1,1529199a7d88ac40cef5b4a508f18f2c,9a84ba99f5367fdbd4598363496f1ea2,2017-04-11 19:42:47,59.9,17.85,esporte_lazer,38.0,1043.0,2.0,500.0,17.0,5.0,13.0,25e3290450952d901e27965364bf25d1,6846,embu,SP
d0f04dee9c829112fe7fa0842b4b0a8a,adaf66d6338b6afdcf83c0f35a29aacb,delivered,2017-05-16 17:54:54,2017-05-16 18:05:22,2017-05-17 15:31:48,2017-05-24 11:48:08,2017-06-07 00:00:00,2,65b89f415ce968a584fde133ae3ce3bf,0c8380b62e38e8a1e6adbeba7eb9688c,2017-05-22 18:05:22,74.9,20.41,moveis_decoracao,63.0,653.0,2.0,1600.0,38.0,7.0,28.0,e18e5bacd926fa2430662e451bbdfaa9,26011,nova iguacu,RJ
0c80c82bdef7f227e7483cdd3c94f697,19f9e4a8e8924688daf67bf32662c671,delivered,2018-07-24 12:57:52,2018-07-24 13:40:09,2018-07-31 15:50:00,2018-08-02 18:26:44,2018-08-15 00:00:00,1,32fc01a89995915738a923b16bb5a2a1,ffdd9f82b9a447f6f8d4b91554cc7dd3,2018-07-31 13:32:35,39.6,16.47,utilidades_domesticas,57.0,353.0,1.0,600.0,38.0,15.0,29.0,2be7e51058c4afda672bf4d14a4dcda9,1222,sao paulo,SP
bc238a82710ad46b0977e570ab085926,5f776a5ed2ba1e7e308db6fd7639ede1,delivered,2018-02-09 23:05:25,2018-02-09 23:27:48,2018-02-15 16:28:54,2018-02-26 21:29:05,2018-03-08 00:00:00,1,5fcdc30ee64ffa6bcecc39887915109f,5c243662ce92d84573bfaff24c3e3700,2018-02-14 23:27:48,106.9,21.55,beleza_saude,59.0,929.0,1.0,650.0,19.0,19.0,19.0,91271495e9df36869f1fa4adf0d52c1c,49043,aracaju,SE
